phrase_woodruff,phrase_scripture,similarity_score,verse_title,volume_title
unto thee thou shalt have part in the first resurrection and thou shalt come forth,and thou shalt be blessed for they cannot recompense thee for thou shalt be recompensed at the resurrection of the just,0.7053820215557167,Luke 14:14,New Testament
before them may the highway spedily be cast up in the midst of the great,and an highway shall be cast up in the midst of the great deep,0.7052348742229166,Doctrine and Covenants 133:27,Doctrine and Covenants
the spirit and power of god and the gift of the holy ghost that they,god and the gift of the holy ghost and quench the holy spirit and make,0.7048871248996613,Jacob 6:8,Book of Mormon
our dead for the fulness of the dispensation of times a dispensation to meet the,dispensation of the fulness of times for the redemption of the dead and the sealing,0.7048772691350241,Doctrine and Covenants 138:48,Doctrine and Covenants
as prophet seer and revelator and president of the church of jesus christ of latter,church to be a translator a revelator a seer and prophet,0.7047774256480941,Doctrine and Covenants 124:125,Doctrine and Covenants
thou shalt labour in the temple of the lord thy god thou shalt teach thy,thou shalt thank the lord thy god in all things,0.704636063355286,Doctrine and Covenants 59:7,Doctrine and Covenants
the everlasting god upon the tribes of israel and the richer blessing upon the head,behold this is the blessing of the everlasting god upon the tribes of israel and,0.7044438589086669,Doctrine and Covenants 133:34,Doctrine and Covenants
sins are [remitted] and whosoever sins ye retain are retained and whatsoever ye bind on,whose soever sins ye remit they are remitted unto them and whose soever sins ye retain they are retained,0.7040181679158888,John 20:23,New Testament
and the love of god our father and the grace of jesus christ our lord,the grace of our lord jesus christ be with you,0.7038725257857209,1 Corinthians 16:23,New Testament
never will be a time to all eternity but when all the gods of eternity,he is unchangeable from all eternity to all eternity,0.703503795099458,Moroni 8:18,Book of Mormon
j taylor 44 we met with 3 sons and 2 sons in law of john,the sons of merari were mahli and mushi the sons of jaaziah beno,0.703372395971498,1 Chronicles 24:26,Old Testament
thou shalt be a comfort unto them thou shalt be baptized the day thou art,thou shalt sow but thou shalt not reap thou shalt tread the olives but thou,0.7030673895079456,Micah 6:15,Old Testament
the gospel of jesus christ to the gentiles first and then to the house of,of the gospel of jesus christ and first unto the gentiles and then unto the jews,0.7029821621399548,Doctrine and Covenants 107:35,Doctrine and Covenants
is the gate and narrow the way that leadeth unto eternal life and few there,for strait is the gate and narrow the way that leadeth unto the exaltation and,0.7027886017187602,Doctrine and Covenants 132:22,Doctrine and Covenants
and son wilford woodruff jr and his son wilford smith woodruff and his son charles,and moza begat binea rapha was his son eleasah his son azel his son,0.7025280422101429,1 Chronicles 8:37,Old Testament
house nor this city nor any of the houses of thy saints which have been,of ahlab nor of achzib nor of helbah nor of aphik nor of rehob,0.702303944384746,Judges 1:31,Old Testament
they were moved upon by the power of god and the gift of the holy,power of god and the gift of the holy ghost!,0.7022942479712897,2 Nephi 28:26,Book of Mormon
perry rockwood was appointed captains over a hundred and 4 captains of fifties and captains,and there were appointed captains and higher captains and chief captains according to their numbers,0.7022924736416633,Alma 2:13,Book of Mormon
soon administer unto thee and reveal unto thee thy duty yea and give unto thee,unto thee and to thy seed with thee,0.7017603053821475,Numbers 18:19,Old Testament
i laid my hands upon her head and blessed her and anointed her for her,and hilen with her suburbs debir with her suburbs,0.7015737243096131,1 Chronicles 6:58,Old Testament
i laid my hands upon her head and blessed her and anointed her for her,with her suburbs and kirjathaim with her suburbs,0.7015737243096131,1 Chronicles 6:76,Old Testament
unto thee thou shalt have part in the first resurrection and thou shalt come forth,and it shall be given thee from the time thou shalt go until the time thou shalt return what thou shalt do,0.7015388282725772,Doctrine and Covenants 28:15,Doctrine and Covenants
thou shalt labour in the temple of the lord thy god thou shalt teach thy,and thou shalt eat there before the lord thy god and thou shalt rejoice thou and thine household,0.7015372456786743,Deuteronomy 14:26,Old Testament
thou shalt be a comfort unto them thou shalt be baptized the day thou art,of all his prophets and the lord said thou shalt entice him and thou shalt,0.7014553356793004,2 Chronicles 18:21,Old Testament
honor power and glory unto god and the lamb both now and forever amen march,and to god and the lamb be glory and honor and dominion forever and ever amen,0.7011880923478896,Doctrine and Covenants 76:119,Doctrine and Covenants
say to the feet we have no need of you no more than the feet,again the head to the feet i have no need of you,0.7011869494195228,1 Corinthians 12:21,New Testament
[figure] o god our eternal father we ask thee in the name of jesus christ,and now we ask thee holy father in the name of jesus christ the son,0.7011434114832659,Doctrine and Covenants 109:4,Doctrine and Covenants
god and prepare ye for the coming of the son of man which is nigh,prepare ye prepare ye for that which is to come for the lord is nigh,0.7007816326386785,Doctrine and Covenants 1:12,Doctrine and Covenants
wilderness prepare ye the way of the lord and make his paths strait and they,sayingrepent ye and prepare the way of the lord and walk in his paths which,0.7004261796485,Alma 7:9,Book of Mormon
thou shalt be a comfort unto them thou shalt be baptized the day thou art,blessed shalt thou be in the city and blessed shalt thou be in the field,0.7004228551847406,Deuteronomy 28:3,Old Testament
thou shalt be a comfort unto them thou shalt be baptized the day thou art,joseph my son if thou livest until thou art eightyfive years old thou shalt see,0.7004060112698294,Doctrine and Covenants 130:15,Doctrine and Covenants
open the eyes of the blind and unstop the ears of the deef according to,in my name they shall open the eyes of the blind and unstop the ears of the deaf,0.7002645058857214,Doctrine and Covenants 84:69,Doctrine and Covenants
of my church and ye elders listen together you have received my kingdom be diligent,now therefore hearken o ye people of my church and ye elders listen together you have received my kingdom,0.7000882686137226,Doctrine and Covenants 136:41,Doctrine and Covenants
calling and the gift of the holy ghost ^and power^ of the holy ghost agreeable,for they shall have the gift and the power of the holy ghost and if,0.7000479622885432,1 Nephi 13:37,Book of Mormon
spake as they were moved upon by the holy ghost isaiah soul seemed to be,men of god spake as they were moved by the holy ghost,0.6999535482330238,2 Peter 1:21,New Testament
know these things are true you do and so do i for the spirit of,my spirit he shall know that these things are true for it persuadeth men to do good,0.6998901126318989,Ether 4:11,Book of Mormon
god of abraham and of isaac and of jacob i am he who led the,the god of abraham and the god of isaac and the god of jacob and,0.6997047212665694,Alma 36:2,Book of Mormon
war against god and his church and kingdom upon the earth and wo wo is,wo wo wo unto this people wo unto the inhabitants of the whole earth except,0.6994818116180066,3 Nephi 9:2,Book of Mormon
calling and the gift of the holy ghost ^and power^ of the holy ghost agreeable,the power of the holy ghost the power of the holy ghost carrieth it unto the hearts of the children of men,0.699389011379758,2 Nephi 33:1,Book of Mormon
i laid my hands upon her head and blessed her and anointed her for her,and holon with her suburbs and debir with her suburbs,0.6993473619768757,Joshua 21:15,Old Testament
